equipment_type,category,loss_type,link_type,date,manually_changed,link
T-80BV,Tanks,destroyed,postimg,,False,https://i.postimg.cc/6QjDPv4r/1010-T-80-BV-destr-31-08-23.jpg
T-80BV,Tanks,destroyed,postimg,,False,https://i.postimg.cc/hPLzSYfC/1018-T-80-BV-destr-27-12-24.jpg
T-80BV,Tanks,destroyed,postimg,,False,https://i.postimg.cc/kXfw4xWG/1029-T-80-BV-destr-05-01-25.jpg
T-80BV,Tanks,destroyed,postimg,,False,https://i.postimg.cc/SQBySpGm/1052-T-72-B-destr-12-04-24.jpg
T-80BV,Tanks,destroyed,postimg,,False,https://i.postimg.cc/Cx6Tr1Fp/1101-T-80-BV-destr-27-11-24.jpg
T-80BV,Tanks,destroyed,postimg,,False,https://i.postimg.cc/W1xdjV5y/1001-T-80-BV-destr-20-01-25.jpg
T-80BV,Tanks,destroyed,postimg,,False,https://i.postimg.cc/SxDxLMF4/1083-T-80-BV-destr-31-03-25.jpg
T-80BV,Tanks,destroyed,postimg,,False,https://i.postimg.cc/XqT5pqgX/1067-T-80-BV-destr-27-01-25.jpg
T-80BV,Tanks,destroyed,postimg,,False,https://i.postimg.cc/ydVWs73t/1101-T-80-BV-destr-04-09-24.jpg
T-80BV,Tanks,destroyed,postimg,,False,https://i.postimg.cc/05VZgQJg/1015-T-80-BV-destr-30-01-25.jpg
T-80BV,Tanks,destroyed,postimg,,False,https://i.postimg.cc/Kjp5tqyc/1021-T-80-BV-destr-29-10-24.jpg
T-80BV,Tanks,destroyed,postimg,,False,https://i.postimg.cc/7hmSNKMm/1100-T-80-BV-destr-25-01-25.jpg
T-80BV,Tanks,destroyed,postimg,,False,https://i.postimg.cc/FHRPt0CG/1031-T-80-BV-destr-12-02-25.jpg
T-80BV,Tanks,destroyed,postimg,,False,https://i.postimg.cc/VLN3xqkm/1041-T-80-BV-destr-14-02-25.jpg
T-80BV,Tanks,destroyed,postimg,,False,https://i.postimg.cc/wB73f5kt/1101-T-80-BV-destr-22-09-24.jpg
T-80BV,Tanks,destroyed,postimg,,False,https://i.postimg.cc/rwhKNZ5X/1102-T-80-BV-destr-22-09-24.jpg
T-80BV,Tanks,destroyed,postimg,,False,https://i.postimg.cc/W4RjK7C0/1052-T-80-BV-destr-21-02-25.jpg
T-80BV,Tanks,destroyed,postimg,,False,https://i.postimg.cc/7ZJwmRsx/1098-T-80-BV-destr-02-03-25.jpg
T-80BV,Tanks,destroyed,postimg,,False,https://i.postimg.cc/v8zfj3kg/1103-T-80-BV-destr-16-03-25.jpg
T-80BV,Tanks,destroyed,postimg,,False,https://i.postimg.cc/CLdqxRHw/1018-T-80-BV-destr-24-03-25.jpg
T-80BV,Tanks,destroyed,postimg,,False,https://i.postimg.cc/qMBKHQrx/1029-T-80-BV-destr-29-03-25.jpg
T-80BV,Tanks,destroyed,postimg,,False,https://i.postimg.cc/90hF815f/1062-T-80-BV-destr-05-04-25.jpg
T-80BV,Tanks,destroyed,postimg,,False,https://i.postimg.cc/9fVV6kYR/1065-T-80-BV-destr-12-07-24.jpg
T-80BV,Tanks,destroyed,postimg,,False,https://i.postimg.cc/jdpRX2Wh/1057-T-80-BV-destr-25-07-24.jpg
T-80BV,Tanks,destroyed,postimg,,False,https://i.postimg.cc/XYYQpkhv/1305-T-80-BV-destr-31-05-24.jpg
T-80BV,Tanks,destroyed,postimg,,False,https://i.postimg.cc/90Sy4djt/1038-T-80-BV-destr-03-04-25.jpg
T-80BV,Tanks,destroyed,postimg,,False,https://i.postimg.cc/NFL1fNZj/1021-T-80-BV-destr-22-04-25.jpg
T-80BV,Tanks,destroyed,postimg,,False,https://i.postimg.cc/Qd7bpxjr/1018-T-80-BV-destr-28-04-25.jpg
T-80BV,Tanks,destroyed,postimg,,False,https://i.postimg.cc/LX52XPJj/1049-T-80-BV-destr-28-02-25.jpg
T-80BV,Tanks,destroyed,postimg,,False,https://i.postimg.cc/xdV0Vtwf/1039-T-80-BV-destr-28-02-25.jpg
T-80BV,Tanks,destroyed,postimg,,False,https://i.postimg.cc/HLZ8fkWM/1004-T-80-BV-destr-22-04-25.jpg
T-80BV,Tanks,destroyed,postimg,,False,https://i.postimg.cc/Y9fgYqwr/1008-T-80-BV-destr-19-05-25.jpg
T-80BV,Tanks,destroyed,postimg,,False,https://i.postimg.cc/0QcRTK0j/1002-T-80-BV-destr-06-07-24.jpg
T-80BV,Tanks,destroyed,postimg,,False,https://i.postimg.cc/nrrbpV3k/1008-T-80-BV-destr-21-12-24.jpg
T-80BV,Tanks,destroyed,postimg,,False,https://i.postimg.cc/3Jy5qR4r/1014-T-80-BV-destr-22-10-23.jpg
T-80BV,Tanks,destroyed,postimg,,False,https://i.postimg.cc/zGcsmDtv/1020-T-80-BV-destr-25-03-25.jpg
T-80BV,Tanks,destroyed,postimg,,False,https://i.postimg.cc/K8NhfmB2/1022-T-80-BV-destr-16-08-25.jpg
T-80BV,Tanks,damaged,postimg,,False,https://i.postimg.cc/CKX3nY66/1006-T-80-BV-dam-19-06-24.jpg
T-80BV,Tanks,damaged,postimg,,False,https://i.postimg.cc/kGnvf6Rs/1031-t80bv-dam-12-02-23.jpg
T-80BV,Tanks,damaged,postimg,,False,https://i.postimg.cc/k4WcDnQ1/1029-t80bv-dam-05-02-23.jpg
T-80BV,Tanks,damaged,postimg,,False,https://i.postimg.cc/PrCzZhMc/1014-t80bv-dam-13-02-23.jpg
T-80BV,Tanks,damaged,postimg,,False,https://i.postimg.cc/7ZD6h8yG/1023-t80bv-dam-18-02-23.jpg
T-80BV,Tanks,damaged,postimg,,False,https://i.postimg.cc/fWGk4S2v/1026-t80bv-dam-19-02-23.jpg
T-80BV,Tanks,damaged,postimg,,False,https://i.postimg.cc/wxF35sSp/5579.png
T-80BV,Tanks,damaged,postimg,,False,https://i.postimg.cc/kGwTKndp/1070-t80bv-dam-15-05-23.jpg
T-80BV,Tanks,damaged,postimg,,False,https://i.postimg.cc/NjRtB7Lr/1014-t80bv-capt-08-04-23.jpg
T-80BV,Tanks,damaged,postimg,,False,https://i.postimg.cc/qMDY0QPX/1040-t80bv-dam-03-06-23.jpg
T-80BV,Tanks,damaged,postimg,,False,https://i.postimg.cc/W4Cnqvrg/1035-t80bv-dam-17-06-23.jpg
T-80BV,Tanks,damaged,postimg,,False,https://i.postimg.cc/dQHHfxMS/1007-t80bv-dam-23-07-23.jpg
T-80BV,Tanks,damaged,postimg,,False,https://i.postimg.cc/0NJwCwCK/1010-t80bv-dam-12-10-23.jpg
T-80BV,Tanks,damaged,postimg,,False,https://i.postimg.cc/59qT3bnJ/1036-T-80-BV-dam-06-03-24.jpg
T-80BV,Tanks,damaged and abandoned,postimg,,False,https://i.postimg.cc/hv8ShJDX/97.png
T-80BV,Tanks,damaged and abandoned,postimg,,False,https://i.postimg.cc/4NW0DPDF/1012-T-80-BV-dam-aband-05-03-24.jpg
T-80BV,Tanks,abandoned,postimg,,False,https://i.postimg.cc/1thW7m9y/1035-t80bv-aband-09-07-23.jpg
T-80BV,Tanks,damaged and abandoned,postimg,,False,https://i.postimg.cc/Bn1KSsL2/1004-t80bv-dam-aband-04-01-24.jpg
T-80BV,Tanks,damaged and abandoned,postimg,,False,https://i.postimg.cc/2857gx7R/1019-t80bv-dam-aband.jpg
T-80BV,Tanks,damaged and abandoned,postimg,,False,https://i.postimg.cc/Vk38X9Fv/1000-t80bv-dam-aband.jpg
T-80BV,Tanks,damaged and abandoned,postimg,,False,https://i.postimg.cc/vTCWfvfN/1016-t80bv-dam-aband-14-11-23.jpg
T-80BV,Tanks,damaged and abandoned,postimg,,False,https://i.postimg.cc/bvw7VLZ7/1032-t80bv-dam-09-02-23.jpg
T-80BV,Tanks,damaged and abandoned,postimg,,False,https://i.postimg.cc/2SgtZfW3/1029-t80bv-dam-aband-15-02-24.jpg
T-80BV,Tanks,abandoned,postimg,,False,https://i.postimg.cc/sXmsx5th/1001-T-80-BV-aband-31-08-23.jpg
T-80BV,Tanks,damaged and abandoned,postimg,,False,https://i.postimg.cc/gkxT6kHq/1026-t80bv-aband-06-02-23.jpg
T-80BV,Tanks,damaged and abandoned,postimg,,False,https://i.postimg.cc/bvGj8LhC/1056-T-80-BV-dam-aband-15-07-24.jpg
T-80BV,Tanks,damaged and abandoned,postimg,,False,https://i.postimg.cc/3NRK5BLK/1025-2x-t80bv-1x-aband-1x-dam-aband-11-02-23.jpg
T-80BV,Tanks,damaged and abandoned,postimg,,False,https://i.postimg.cc/2yRYthkb/1036-t80bv-dam-aband-19-02-23.jpg
T-80BV,Tanks,damaged and abandoned,postimg,,False,https://i.postimg.cc/sgM7gJPw/1001-bmp3-and-t-80bv-dam-aband-06-02-23.jpg
T-80BV,Tanks,damaged and abandoned,postimg,,False,https://i.postimg.cc/zvW2tVvv/1000-2x-T-72b3-1x-t72-2x-bmp3-2x-btr82-dan-aband-1x-bmp3-destr-24-01-23.jpg
T-80BV,Tanks,damaged and abandoned,postimg,,False,https://i.postimg.cc/52RyPWV1/1006-t80bv-dam-aband-03-03-23.jpg
T-80BV,Tanks,abandoned,postimg,,False,https://i.postimg.cc/QMy6PBHn/1031-T-80-BV-aband-16-02-25.jpg
T-80BV,Tanks,damaged and abandoned,postimg,,False,https://i.postimg.cc/P5rfXBWG/1028-t80bv-dam-aband-16-03-23.jpg
T-80BV,Tanks,damaged and abandoned,postimg,,False,https://i.postimg.cc/T1V21xNx/1032-t80bv-dam-aband-28-11-22.jpg
T-80BV,Tanks,damaged and abandoned,postimg,,False,https://i.postimg.cc/s29yBnP9/1021-t80bv-dam-aband-07-05-23.jpg
T-80BV,Tanks,damaged and abandoned,postimg,,False,https://i.postimg.cc/q7sJgVvm/1007-t80bv-dam-aband-15-05-23.jpg
T-80BV,Tanks,abandoned,postimg,,False,https://i.postimg.cc/NFxPr3vB/1034-t80bv-aband-09-07-23.jpg
T-80BV,Tanks,abandoned,postimg,,False,https://i.postimg.cc/7LbYj3mh/1016-2x-t80bv-1x-destr-1x-aband-1x-bmp1-destr-14-08-23.jpg
T-80BV,Tanks,damaged and abandoned,postimg,,False,https://i.postimg.cc/8zDZ4M2t/1000-T-80-BV-Dam-Aband-05-10-23.jpg
T-80BV,Tanks,damaged and abandoned,postimg,,False,https://i.postimg.cc/50gJPcHx/1019-mtlb-destr-t80bv-dam-aband-22-10-23.jpg
T-80BV,Tanks,damaged and abandoned,postimg,,False,https://i.postimg.cc/9QsZwqJJ/1001-2x-t80bv-dam-aband-06-11-23.jpg
T-80BV,Tanks,damaged and abandoned,postimg,,False,https://i.postimg.cc/Mp7yfVT9/1019-2x-t80bv-dam-aband-16-11-23.jpg
T-80BV,Tanks,abandoned,postimg,,False,https://i.postimg.cc/BZ8TJ0Qh/1030-t80bv-aband-03-12-23.jpg
T-80BV,Tanks,damaged and abandoned,postimg,,False,https://i.postimg.cc/R05Nt6HJ/1012-t80bv-dam-aabnd-28-11-23.jpg
T-80BV,Tanks,abandoned,postimg,,False,https://i.postimg.cc/T3YkShj1/1028-t80bv-aband-04-12-23.jpg
T-80BV,Tanks,damaged and abandoned,postimg,,False,https://i.postimg.cc/PJg14pJt/1032-T-80-BV-dam-aband-26-05-24.jpg
T-80BV,Tanks,damaged and abandoned,postimg,,False,https://i.postimg.cc/8C8TcmQV/1005-unkn-tank-and-btr82-aband-2x-unkn-afv-destr-20-10-23.jpg
T-80BV,Tanks,abandoned,postimg,,False,https://i.postimg.cc/C5Z4n8gg/1015-t80bv-aband-10-12-23.jpg
T-80BV,Tanks,abandoned,postimg,,False,https://i.postimg.cc/LXQTsTGD/1016-t80bv-aband-10-12-23.jpg
T-80BV,Tanks,abandoned,postimg,,False,https://i.postimg.cc/B6pZ9nqh/1020-t80bv-aband-21-12-23.jpg
T-80BV,Tanks,damaged and abandoned,postimg,,False,https://i.postimg.cc/zX7B63fk/1028-t80bv-dam-aband-21-12-23.jpg
T-80BV,Tanks,damaged and abandoned,postimg,,False,https://i.postimg.cc/qv1tz3qF/1041-T-80-BV-dam-aband-08-05-24.jpg
T-80BV,Tanks,damaged and abandoned,postimg,,False,https://i.postimg.cc/nzDsd1hv/1061-T-80-BV-dam-aband-29-02-24.jpg
T-80BV,Tanks,abandoned,postimg,,False,https://i.postimg.cc/d1rZrcYG/1044-t80bv-aband-25-12-23.jpg
T-80BV,Tanks,damaged and abandoned,postimg,,False,https://i.postimg.cc/sD8gpkjX/1028-t80bv-dam-aband-17-01-24.jpg
T-80BV,Tanks,damaged and abandoned,postimg,,False,https://i.postimg.cc/RCgF032w/1027-t80bv-dam-aband-17-01-24.jpg
T-80BV,Tanks,damaged and abandoned,postimg,,False,https://i.postimg.cc/pLbhN0vS/1038-T-80-BV-dam-aband-20-01-24.jpg
T-80BV,Tanks,damaged and abandoned,postimg,,False,https://i.postimg.cc/W1PMqkx8/1058-Unknown-tank-dam-aband-29-05-24.jpg
T-80BV,Tanks,damaged and abandoned,postimg,,False,https://i.postimg.cc/nhwrH2Wh/1006-t80bv-dam-aband-30-01-24.jpg
T-80BV,Tanks,damaged and abandoned,postimg,,False,https://i.postimg.cc/rpqtVYfQ/1047-T-80-BV-dam-aband-06-02-24.jpg
T-80BV,Tanks,damaged and abandoned,postimg,,False,https://i.postimg.cc/XY3Btwb0/1061-T-80-BV-dam-aband-06-02-24.jpg
T-80BV,Tanks,abandoned,postimg,,False,https://i.postimg.cc/bY7tH7Vr/1056-T-80-BV-aband-06-02-24.jpg
T-80BV,Tanks,damaged and abandoned,postimg,,False,https://i.postimg.cc/fTY0H81K/1062-T-80-BV-dam-aband-06-02-24.jpg
T-80BV,Tanks,damaged and abandoned,postimg,,False,https://i.postimg.cc/MKXxKrgt/1000-t80bv-dam-aband-28-12-23.jpg
T-80BV,Tanks,damaged and abandoned,postimg,,False,https://i.postimg.cc/ZK37KBpH/1037-T-80-BV-dam-aband-22-03-24.jpg
T-80BV,Tanks,damaged and abandoned,postimg,,False,https://i.postimg.cc/q7yXgdz7/1033-T-80-BV-dam-aband-16-04-24.jpg
T-80BV,Tanks,damaged and abandoned,postimg,,False,https://i.postimg.cc/gjS31zBg/1032-T-80-BV-dam-aband-16-04-24.jpg
T-80BV,Tanks,damaged and abandoned,postimg,,False,https://i.postimg.cc/rwV0VJVW/1027-T-80-BV-dam-aband-15-04-24.jpg
T-80BV,Tanks,damaged and abandoned,postimg,,False,https://i.postimg.cc/dQHm8j4H/1059-T-80-BV-dam-aband-14-07-24.jpg
T-80BV,Tanks,damaged and abandoned,postimg,,False,https://i.postimg.cc/CMmJcgL4/1040-T-80-BV-dam-aband-14-07-24.jpg
T-80BV,Tanks,abandoned,postimg,,False,https://i.postimg.cc/fyQV10V1/1060-T-80-BV-aband-14-07-24.jpg
T-80BV,Tanks,damaged and abandoned,postimg,,False,https://i.postimg.cc/nVyFZPvm/1005-T-80-BV-dam-aband-09-01-25.jpg
T-80BV,Tanks,damaged and abandoned,postimg,,False,https://i.postimg.cc/8kJp2SrD/1006-T-80-BV-dam-aband-09-01-25.jpg
T-80BV,Tanks,damaged and abandoned,postimg,,False,https://i.postimg.cc/bYT08vck/1103-T-80-BV-dam-aband-30-05-24.jpg
T-80BV,Tanks,damaged and abandoned,postimg,,False,https://i.postimg.cc/pVcMk8d1/1028-T-80-BV-dam-aband-07-06-24.jpg
T-80BV,Tanks,captured,postimg,,False,https://i.postimg.cc/4yWGbC6D/578.png
T-80BV,Tanks,captured,postimg,,False,https://i.postimg.cc/ydxcLGC0/68.png
T-80BV,Tanks,captured,postimg,,False,https://i.postimg.cc/1zNj1Pjv/44355.png
T-80BV,Tanks,captured,postimg,,False,https://i.postimg.cc/bwdPNHP3/579.png
T-80BV,Tanks,captured,postimg,,False,https://i.postimg.cc/dV7Y2m59/36.png
T-80BV,Tanks,captured,postimg,,False,https://i.postimg.cc/vZft2pYF/1010.jpg
T-80BV,Tanks,captured,postimg,,False,https://i.postimg.cc/25SzW9Xv/6h.jpg
T-80BV,Tanks,captured,postimg,,False,https://i.postimg.cc/28NZTGvw/4449.png
T-80BV,Tanks,captured,postimg,,False,https://i.postimg.cc/X7GD7K2Y/h66.jpg
T-80BV,Tanks,captured,postimg,,False,https://i.postimg.cc/m25sg2hc/37.jpg
T-80BV,Tanks,captured,postimg,,False,https://i.postimg.cc/hjnWWS8t/1026-t80bv-capt-20-01-23.jpg
T-80BV,Tanks,damaged and captured,postimg,,False,https://i.postimg.cc/15nMCvcY/1010-t80bv-dam-capt-31-10-22.jpg
T-80BV,Tanks,captured,postimg,,False,https://i.postimg.cc/TPp0Q1mb/f5.jpg
T-80BV,Tanks,captured,postimg,,False,https://i.postimg.cc/63bVWQwX/470.png
T-80BV,Tanks,captured,postimg,,False,https://i.postimg.cc/66npYVWP/1044-t80bv-capt-xx-10-22.jpg
T-80BV,Tanks,captured,postimg,,False,https://i.postimg.cc/3NZKqv00/68p.png
T-80BV,Tanks,captured,postlmg,,False,https://postlmg.cc/yWmcFzWC
T-80BV,Tanks,captured,postimg,,False,https://i.postimg.cc/PxC7dQHG/1040-t80bv-capt-13-09-22.jpg
T-80BV,Tanks,captured,postimg,,False,https://i.postimg.cc/3NfS2jCB/1009-t80bv.jpg
T-80BV,Tanks,captured,postimg,,False,https://i.postimg.cc/0QCWJrKJ/1009-t80bv.jpg
T-80BV,Tanks,captured,postimg,,False,https://i.postimg.cc/7LddjXTx/1014-t80bv.jpg
T-80BV,Tanks,captured,postimg,,False,https://i.postimg.cc/Qx5nD5X3/1002-t80bv.jpg
T-80BV,Tanks,captured,postimg,,False,https://i.postimg.cc/fR8yKN6V/1013-t80bv.jpg
T-80BV,Tanks,captured,postimg,,False,https://i.postimg.cc/XNgDfg0Z/1011-t80bv-capt-30-11-22.jpg
T-80BV,Tanks,captured,postimg,,False,https://i.postimg.cc/63s3XVqm/1041-t80bv-capt-28-02-23.jpg
T-80BV,Tanks,captured,postimg,,False,https://i.postimg.cc/Y0XcMDTL/1008-t80bv-capt.jpg
T-80BV,Tanks,captured,postimg,,False,https://i.postimg.cc/13DCzp4r/1037-t80bv-capt.jpg
T-80BV,Tanks,captured,postimg,,False,https://i.postimg.cc/dtynW8Rc/1031-t80bv-capt.jpg
T-80BV,Tanks,captured,postimg,,False,https://i.postimg.cc/qq9wJRTF/1032-t80bv-capt.jpg
T-80BV,Tanks,captured,postimg,,False,https://i.postimg.cc/tJMp3mhy/1025-t80bv-capt.jpg
T-80BV,Tanks,captured,postimg,,False,https://i.postimg.cc/g2KtWHhZ/1005-t80bv-capt-12-01-23.jpg
T-80BV,Tanks,captured,postimg,,False,https://i.postimg.cc/RV86r1xZ/1002-t80bv-capt.jpg
T-80BV,Tanks,damaged and captured,postimg,,False,https://i.postimg.cc/mgFkH5NF/1500-2x-t80bv-destr-1.jpg
T-80BV,Tanks,captured,postimg,,False,https://i.postimg.cc/1RDMdsTh/1013-t80bv-capt.jpg
T-80BV,Tanks,damaged and captured,postimg,,False,https://i.postimg.cc/X7sR125X/1003-t80bv-dam-capt.jpg
T-80BV,Tanks,captured,postimg,,False,https://i.postimg.cc/3NwPRsSL/1012-t80bv-capt.jpg
T-80BV,Tanks,captured,postimg,,False,https://i.postimg.cc/CKJP8w88/1021-t80bv-capt.jpg
T-80BV,Tanks,captured,postimg,,False,https://i.postimg.cc/zBtjG5fZ/1016-t80bv-capt.jpg
T-80BV,Tanks,damaged and captured,postimg,,False,https://i.postimg.cc/26pW1mc1/1500-T-80-BV-damaged-1-captured.jpg
T-80BV,Tanks,captured,postimg,,False,https://i.postimg.cc/jjX6kwFv/1035-t80bv-capt.jpg
T-80BV,Tanks,captured,postimg,,False,https://i.postimg.cc/BZk9cbpc/1006-t80bv-capt.jpg
T-80BV,Tanks,captured,postimg,,False,https://i.postimg.cc/4NLY20Cy/1010-t80bv-capt.jpg
T-80BV,Tanks,captured,postimg,,False,https://i.postimg.cc/YCnFt6w7/1013-t80bv-capt-07-11-22.jpg
T-80BV,Tanks,captured,postimg,,False,https://i.postimg.cc/d3ZR918G/1067-t80bv-capt-31-01-23.jpg
T-80BV,Tanks,captured,postimg,,False,https://i.postimg.cc/SKTJdky0/1009-T-80-BV-capt-30-11-22.jpg
T-80BV Obr. 2022,Tanks,destroyed,postimg,,False,https://i.postimg.cc/k5ZhJBqw/1500-t80bv2022-28-07-23.jpg
T-80BV Obr. 2022,Tanks,destroyed,postimg,,False,https://i.postimg.cc/mhWsgDrL/1040-t80bv2022-destr-27-06-23.jpg
T-80BV Obr. 2022,Tanks,destroyed,postimg,,False,https://i.postimg.cc/sDdrP7wV/1043-t80bv2022-destr-02-08-23.jpg
T-80BV Obr. 2022,Tanks,destroyed,postimg,,False,https://i.postimg.cc/rp14zVTr/1009-T-80-BV-Obr-2022-destr-22-08-23.jpg
T-80BV Obr. 2022,Tanks,destroyed,postimg,,False,https://i.postimg.cc/rmNrHZcP/1005-t80bv-obr2022-destr-06-11-23.jpg
T-80BV Obr. 2022,Tanks,destroyed,postimg,,False,https://i.postimg.cc/ZKzJJkDz/1013-t80bv-2022-destr-22-11-23.jpg
T-80BV Obr. 2022,Tanks,destroyed,postimg,,False,https://i.postimg.cc/0N6w5JXW/1006-t80bvm-destr-28-08-23.jpg
T-80BV Obr. 2022,Tanks,destroyed,postimg,,False,https://i.postimg.cc/DfBs5x34/1019-T-80-BVM-destr-01-01-24.jpg
T-80BV Obr. 2022,Tanks,destroyed,postimg,,False,https://i.postimg.cc/C1B2xZXK/1100-T-80-BV-Obr-2022-destr-31-01-24.jpg
T-80BV Obr. 2022,Tanks,destroyed,postimg,,False,https://i.postimg.cc/ZYVzfjDS/1054-t80bv2022-destr-01-02-24.jpg
T-80BV Obr. 2022,Tanks,destroyed,postimg,,False,https://i.postimg.cc/brNcy2rW/1055-t80bv2022-destr-01-02-24.jpg
T-80BV Obr. 2022,Tanks,destroyed,postimg,,False,https://i.postimg.cc/KjZF1Hq9/1042-t72b2022-destr-21-01-24.jpg
T-80BV Obr. 2022,Tanks,destroyed,postimg,,False,https://i.postimg.cc/Pq5p5TJ3/1040-T-80-BVM-obr2022-1x-destr-1x-dam-aband-07-02-24.jpg
T-80BV Obr. 2022,Tanks,destroyed,postimg,,False,https://i.postimg.cc/d0f7t1Dc/1008-t80bv-2022-destr-24-02-24.jpg
T-80BV Obr. 2022,Tanks,destroyed,postimg,,False,https://i.postimg.cc/mZSYknC2/1069-t80bv2022-destr-17-03-24.jpg
T-80BV Obr. 2022,Tanks,destroyed,postimg,,False,https://i.postimg.cc/YSTcg5vh/1043-T-80-BV-Obr-2022-destr-22-03-24.jpg
T-80BV Obr. 2022,Tanks,destroyed,postimg,,False,https://i.postimg.cc/X7g0h1zz/1044-T-80-BV-Obr-2022-destr-20-03-24.jpg
T-80BV Obr. 2022,Tanks,destroyed,postimg,,False,https://i.postimg.cc/4xrbxpdc/1016-T-80-Obr-2022-destr-26-08-25.jpg
T-80BV Obr. 2022,Tanks,destroyed,postimg,,False,https://i.postimg.cc/T3CGTrFc/1001-t80bvm-obr2022-destr-26-03-24.jpg
T-80BV Obr. 2022,Tanks,destroyed,postimg,,False,https://i.postimg.cc/rsXX01LL/1036-T-80-BVM-destr-29-09-23.jpg
T-80BV Obr. 2022,Tanks,destroyed,postimg,,False,https://i.postimg.cc/768K7sHQ/1007-T-80-BV-destr-02-04-24.jpg
T-80BV Obr. 2022,Tanks,destroyed,postimg,,False,https://i.postimg.cc/pX5tzF3s/1050-t80bv-obr2022.jpg
T-80BV Obr. 2022,Tanks,destroyed,postimg,,False,https://i.postimg.cc/283bjvtX/1101-T-80-BV-Obr2022-destr-21-04-24.jpg
T-80BV Obr. 2022,Tanks,destroyed,postimg,,False,https://i.postimg.cc/D01JZp4Q/1006-t80bv2022-destr-09-05-24.jpg
T-80BV Obr. 2022,Tanks,destroyed,postimg,,False,https://i.postimg.cc/gkNNSx7q/1040-t80bv-obr2022-destr16-05-24.jpg
T-80BV Obr. 2022,Tanks,destroyed,postimg,,False,https://i.postimg.cc/MT9K05jn/1090-t80bvm-obr2022-destr-24-05-24.jpg
T-80BV Obr. 2022,Tanks,destroyed,postimg,,False,https://i.postimg.cc/fTNnshZr/1101-t80bv2022-destr-15-05-24.jpg
T-80BV Obr. 2022,Tanks,destroyed,postimg,,False,https://i.postimg.cc/FKp1Vyt6/1035-t80bv-obr2022-destr-05-06-24.jpg
T-80BV Obr. 2022,Tanks,destroyed,postimg,,False,https://i.postimg.cc/0QK7tZCL/1108-t80bv-obr2022-destr-09-06-24.jpg
T-80BV Obr. 2022,Tanks,destroyed,postimg,,False,https://i.postimg.cc/4y2SnN1f/1029-t80bv-obr2022-destr-17-06-24.jpg
T-80BV Obr. 2022,Tanks,destroyed,postimg,,False,https://i.postimg.cc/Pq4wmn7Z/1002-t80bv-obr2022-destr-19-07-24.jpg
T-80BV Obr. 2022,Tanks,destroyed,postimg,,False,https://i.postimg.cc/6QTw30hX/1025-t80bv-obr2022-destr-22-07-24.jpg
T-80BV Obr. 2022,Tanks,destroyed,postimg,,False,https://i.postimg.cc/gkk0T27D/1018-t80bv-obr2022-destr-17-08-24.jpg
T-80BV Obr. 2022,Tanks,destroyed,postimg,,False,https://i.postimg.cc/JhRwfNRn/1012-t80bv-obr2022-destr-23-08-24.jpg
T-80BV Obr. 2022,Tanks,destroyed,postimg,,False,https://i.postimg.cc/cCgPRTBD/1027-t80bv-obr2022-destr-24-08-24.jpg
T-80BV Obr. 2022,Tanks,destroyed,postimg,,False,https://i.postimg.cc/yYKkCYry/1025-t80bv-obr2022-destr-03-09-24.jpg
T-80BV Obr. 2022,Tanks,destroyed,postimg,,False,https://i.postimg.cc/L865hQSq/1027-t80bv-obr2022-destr-03-09-24.jpg
T-80BV Obr. 2022,Tanks,destroyed,postimg,,False,https://i.postimg.cc/SxTs9LQg/1028-t80bv-obr2022-destr-03-09-24.jpg
T-80BV Obr. 2022,Tanks,destroyed,postimg,,False,https://i.postimg.cc/BvjvB8X4/1029-t80bv-obr2022-destr-03-09-24.jpg
T-80BV Obr. 2022,Tanks,destroyed,postimg,,False,https://i.postimg.cc/jjysLZ6v/1012-T-80-BV-destr-31-08-23.jpg
T-80BV Obr. 2022,Tanks,destroyed,postimg,,False,https://i.postimg.cc/gkbqVDXB/1041-t80bv-obr2022-destr-15-09-24.jpg
T-80BV Obr. 2022,Tanks,destroyed,postimg,,False,https://i.postimg.cc/ZRKH2ybF/1061-t80bv-obr2022-destr-27-09-24.jpg
T-80BV Obr. 2022,Tanks,destroyed,postimg,,False,https://i.postimg.cc/gjVWbsbD/1063-T-80-BV-Obr-2022-destr-03-12-24.jpg
T-80BV Obr. 2022,Tanks,destroyed,postimg,,False,https://i.postimg.cc/8z3hVMGg/1009-T-80-BV-Obr-2022-destr-13-09-24.jpg
T-80BV Obr. 2022,Tanks,destroyed,postimg,,False,https://i.postimg.cc/3NKGZZXm/1022-t80bv-obr2022-destr-21-09-24.jpg
T-80BV Obr. 2022,Tanks,destroyed,postimg,,False,https://i.postimg.cc/rFcTwPY2/1202-t80bv-obr2022-destr-17-10-24.jpg
T-80BV Obr. 2022,Tanks,destroyed,postimg,,False,https://i.postimg.cc/K8GmJHnD/1127-t80bv-obr2022-destr-10-10-24.jpg
T-80BV Obr. 2022,Tanks,destroyed,postimg,,False,https://i.postimg.cc/632YNyDV/1046-t80bv-obr2022-destr-24-10-24.jpg
T-80BV Obr. 2022,Tanks,destroyed,postimg,,False,https://i.postimg.cc/T2sQ4Sgw/1021-T-80-BV-obr2022-destr-26-10-24.jpg
T-80BV Obr. 2022,Tanks,destroyed,postimg,,False,https://i.postimg.cc/d1qZ9mKs/1021-T-80-BV-Obr-2022-destr-05-11-24.jpg
